,Luas_quantity,Bus_quantity,Train_quantity,PS_quantity,SS_quantity,Garda_quantity,Price,VAT_exclusive,Longitude,Latitude,New_Dwelling_House_Apartment,Second_Hand_Dwelling_House_Apartment
25769,0,54,0,4,5,0,401000.0,0,-6.2369444000000005,53.3802778,0,1
25770,0,41,0,3,1,0,1450000.0,0,-6.1820773,53.28020649999999,0,1
25771,17,280,3,6,5,3,265000.0,0,-6.2591423,53.3550419,0,1
25772,0,23,0,3,2,0,900000.0,0,-6.2333333,53.2607719,0,1
25773,0,43,0,3,2,0,460600.0,0,-6.3457741,53.277061,0,1
25774,0,20,0,2,1,1,610000.0,0,-6.4511188,53.3644317,0,1
25775,0,14,1,1,1,1,360000.0,0,-6.0693573,53.387806000000005,0,1
25779,0,38,0,8,2,0,135000.0,0,-6.3797237,53.27689960000001,1,0
25780,0,58,1,5,1,1,535000.0,1,-6.140987,53.2857423,0,1
25781,8,78,0,4,2,1,1167500.0,0,-6.2645733,53.3266235,0,1
25782,10,84,0,3,3,2,260000.0,0,-6.2990449,53.3343098,0,1
25783,0,73,0,2,3,0,1387500.0,0,-6.273658900000001,53.31330749999999,0,1
25785,0,48,0,4,5,0,420000.0,0,-6.2044644,53.29961529999999,0,1
25786,0,50,0,6,2,1,200000.0,0,-6.3915614000000005,53.324783700000005,1,0
25787,0,24,0,2,1,0,308370.09,1,-6.1647328,53.4067999,1,0
25788,0,14,0,2,1,0,273127.0,1,-6.241353299999999,53.47521089999999,0,1
25789,6,34,0,6,3,1,420000.0,0,-6.246485099999999,53.3155186,0,1
25790,0,21,0,0,0,0,187000.0,0,-6.1979708,53.442846,1,0
25791,0,55,0,1,2,0,1321586.0,1,-6.2695361,53.3084653,0,1
25792,2,55,0,3,1,1,430000.0,0,-6.2570055,53.2881628,0,1
25793,8,107,0,4,5,0,630000.0,0,-6.2536894,53.3272498,0,1
25794,2,31,0,2,1,0,207500.0,0,-6.2266294,53.27764820000001,0,1
25795,0,54,0,5,1,0,549000.0,0,-6.3128720000000005,53.30727829999999,0,1
25796,0,9,0,1,0,0,1100000.0,0,-6.1299655,53.584859,0,1
25797,0,92,2,4,1,1,360000.0,0,-6.2352478,53.33889920000001,1,0
25798,0,19,0,2,2,0,330396.48,1,-6.1700517,53.4060757,1,0
25799,0,56,0,2,2,0,476475.77,1,-6.2258484,53.2962221,1,0
25800,0,30,1,1,1,0,303964.75,1,-6.1565747,53.40518929999999,1,0
25801,0,42,0,2,2,0,539823.0,1,-6.2852981,53.2815268,0,1
25802,6,132,0,5,3,0,1750000.0,0,-6.256489,53.3300781,1,0
25803,0,58,1,5,1,1,400881.06,1,-6.140987,53.2857423,0,1
25805,0,26,0,1,1,1,400000.0,0,-6.4786148,53.28096329999999,0,1
25806,0,30,1,1,1,1,155000.0,0,-6.1824242,53.611077,1,0
25807,0,39,0,3,2,0,221000.0,1,-6.2656903,53.2801955,0,1
25808,0,56,1,7,1,0,515000.0,0,-6.1967344,53.3664911,0,1
25809,0,0,0,0,0,0,460000.0,0,-6.3839985,53.4350158,0,1
25810,0,41,0,3,1,0,595000.0,0,-6.3196435,53.2969292,0,1
25811,0,25,1,4,2,1,255000.0,0,-6.4036647,53.3388291,0,1
25812,12,81,1,2,1,1,355000.0,0,-6.2957022,53.3419105,0,1
25813,0,22,0,0,0,0,246000.0,0,-6.247306200000001,53.40533539999999,0,1
25814,0,23,1,0,2,0,552500.0,0,-6.3875114,53.3726041,0,1
25815,0,14,1,0,0,0,240000.0,0,-6.1522465,53.487031900000005,0,1
25816,0,7,0,1,1,0,299000.0,0,-6.0829263,53.52064789999999,0,1
25817,0,40,0,1,2,0,400000.0,0,-6.2684135,53.306406,1,0
25818,0,7,0,2,1,0,370044.06,1,-6.4694635,53.3476098,1,0
25819,0,25,0,2,1,0,309742.5,1,-6.1649602,53.4066948,0,1
25820,6,119,0,5,3,1,375000.0,0,-6.2723156,53.35837339999999,0,1
25821,0,34,0,0,0,0,270000.0,0,-6.213062799999999,53.4453709,0,1
25822,0,20,0,2,1,1,750000.0,0,-6.148945400000001,53.442532400000005,0,1
25823,5,150,1,6,5,2,420000.0,0,-6.2637617,53.3589004,0,1
25824,4,101,0,6,5,1,596543.0,0,-6.244472200000001,53.32612629999999,0,1
25825,0,14,0,1,0,0,410000.0,0,-6.1314175,53.4435954,0,1
25826,0,52,2,3,3,0,410000.0,0,-6.1945096,53.37503910000001,0,1
25827,0,19,1,2,3,0,420000.0,0,-6.3963939000000005,53.3727411,1,0
25828,0,40,0,2,1,0,550661.0,1,-6.1797731,53.2789334,1,0
25829,2,40,0,2,2,0,524229.0,1,-6.222382,53.26962950000001,0,1
25830,4,24,0,2,2,0,392500.0,0,-6.371728599999999,53.30360970000001,0,1
25831,0,59,0,3,2,1,425000.0,0,-6.325879799999999,53.3145348,1,0
25832,4,28,0,4,1,0,297356.82,1,-6.4208671,53.2868139,0,1
25833,0,50,0,2,1,0,305000.0,0,-6.2369926,53.4495872,0,1
25834,0,66,1,2,4,1,437000.0,0,-6.2309117,53.3226062,0,1
25835,0,35,1,2,3,0,234000.0,0,-6.3993709,53.3798408,0,1
25836,0,50,0,5,1,1,414000.0,0,-6.208589900000001,53.3834098,1,0
25837,0,12,1,2,2,0,295153.73,1,-6.447896,53.39334300000001,1,0
25838,0,16,0,0,1,0,387665.0,1,-6.4842584,53.2770179,0,1
25839,0,44,0,2,4,0,700000.0,0,-6.273192099999999,53.3023475,0,1
25840,4,41,0,2,3,0,1065000.0,0,-6.2416749000000005,53.311364000000005,0,1
25841,6,146,0,2,2,0,220000.0,0,-6.2511191,53.3316214,0,1
25842,8,89,0,4,3,1,535000.0,0,-6.2609676,53.3263083,0,1
25843,10,86,1,1,1,1,368000.0,0,-6.3042889,53.341484,0,1
25844,0,33,0,5,0,0,284000.0,0,-6.4057352,53.3126558,0,1
25845,0,30,0,1,0,0,209416.0,0,-6.4139781,53.3508825,0,1
25846,0,50,0,3,2,1,400000.0,0,-6.2844829,53.2918756,0,1
25847,2,44,0,0,2,0,550000.0,0,-6.238321900000001,53.303627,0,1
25848,0,37,1,3,1,1,160000.0,0,-6.190788599999999,53.6116202,0,1
25849,0,35,0,7,2,0,220000.0,0,-6.3787654,53.2756424,0,1
25850,0,44,0,2,0,0,220000.0,0,-6.2381549000000005,53.4614052,1,0
25851,8,70,0,1,1,1,375000.0,1,-6.3093144,53.3425113,1,0
25852,0,8,0,2,1,0,315725.0,1,-6.4706602,53.3476681,0,1
25853,0,57,2,6,4,0,476000.0,0,-6.1985918,53.3802542,0,1
25854,2,61,0,4,2,0,725000.0,0,-6.2191876,53.2897706,0,1
25855,0,38,0,3,1,0,532500.0,0,-6.1830155,53.2878036,0,1
25856,0,34,1,0,2,0,247500.0,0,-6.3955588,53.3824656,1,0
25857,0,47,0,2,2,0,519823.0,1,-6.3011508,53.2793603,0,1
25858,6,104,0,10,2,1,329500.0,0,-6.2803456,53.33871429999999,0,1
25859,0,57,0,2,0,0,226000.0,0,-6.3979261,53.39441310000001,1,0
25860,0,31,1,0,1,0,330396.48,1,-6.1551753,53.4052406,0,1
25861,6,95,0,7,1,0,210000.0,0,-6.2867959,53.3380062,0,1
25862,0,59,0,3,1,1,600000.0,0,-6.3835180000000005,53.391883400000005,1,0
25863,0,52,0,4,2,0,722466.95,1,-6.1420477,53.2801823,1,0
25864,0,20,0,5,1,0,272643.0,1,-6.381044,53.2713674,0,1
25865,0,18,0,2,1,0,253000.0,0,-6.4123177,53.2752568,0,1
25866,0,52,1,6,2,1,370000.0,0,-6.2166008,53.36503489999999,1,0
25867,0,23,1,3,1,0,295154.18,1,-6.435532,53.388273700000006,0,1
25869,0,42,0,2,1,1,492500.0,0,-6.13806,53.2606474,0,1
25870,0,23,0,0,1,1,485000.0,0,-6.4530699,53.363257,0,1
25871,13,94,1,9,2,1,450000.0,0,-6.2790655,53.3488517,0,1
25872,0,34,0,1,1,1,245000.0,0,-6.3670192000000005,53.392936,0,1
25873,0,28,1,1,0,1,440000.0,0,-6.1203825,53.23128320000001,0,1
25874,6,60,0,6,4,1,1250000.0,0,-6.2501222,53.3204584,0,1
25875,0,52,0,3,3,0,612500.0,0,-6.308660099999999,53.3016821,0,1
25876,2,68,0,7,4,1,320000.0,0,-6.3231465,53.3256306,0,1
25877,2,31,0,1,0,0,226000.0,0,-6.371254599999999,53.318805700000006,0,1
25878,0,43,0,4,1,0,516000.0,0,-6.1888014,53.2894976,0,1
25879,0,47,0,4,1,1,355000.0,0,-6.2802125,53.29321039999999,0,1
25880,6,63,0,6,4,1,640000.0,0,-6.2465484,53.320433900000005,1,0
25881,0,10,0,1,0,0,409691.0,1,-6.1345025,53.4446847,0,1
25882,0,47,3,2,0,1,230000.0,0,-6.1386269,53.2930311,0,1
25883,0,75,0,6,2,1,300000.0,0,-6.2863551,53.3286509,0,1
25884,8,89,0,4,5,1,1100000.0,0,-6.2582618,53.3254115,0,1
25885,0,23,1,1,0,1,530000.0,0,-6.1135243,53.234371900000006,1,0
25886,0,62,2,3,1,1,1013215.0,1,-6.1364605,53.28735699999999,1,0
25887,0,18,1,2,1,0,264273.0,1,-6.4378864,53.3879601,0,1
25888,13,94,1,9,2,1,450000.0,0,-6.2790655,53.3488517,0,1
25889,0,24,1,1,2,0,302500.0,0,-6.382761,53.375011,1,0
25890,0,31,1,0,1,0,303964.0,1,-6.1561434,53.4049924,0,1
25891,0,35,1,3,1,1,183000.0,0,-6.189442700000001,53.612057400000005,0,1
25892,0,51,0,7,1,0,307000.0,0,-6.401306900000001,53.3147598,1,0
25893,6,23,0,4,0,0,259911.89,1,-6.4307498,53.2854669,0,1
25894,0,15,0,1,0,0,205000.0,0,-6.5023892,53.3013926,0,1
25895,0,95,0,5,5,1,705000.0,0,-6.2369282,53.3243744,0,1
25896,4,55,0,1,2,0,475000.0,0,-6.2656043,53.3123699,0,1
25897,14,164,0,7,3,1,355000.0,0,-6.2722126,53.351725300000005,1,0
25898,0,42,0,3,1,0,660792.94,1,-6.126702900000001,53.26863589999999,1,0
25899,0,29,1,4,3,0,356828.0,1,-6.432345,53.390216,0,1
25900,0,44,0,0,0,0,275000.0,0,-6.3152074,53.3769656,0,1
25901,0,18,0,0,0,0,270000.0,0,-6.3931653,53.4184197,1,0
25902,0,12,0,0,1,0,418502.0,1,-6.383225599999999,53.3681431,1,0
25903,0,45,0,2,2,0,726872.0,1,-6.234623200000001,53.300138,0,1
25904,0,56,1,0,0,0,287000.0,0,-6.3177455,53.3759207,1,0
25905,0,14,0,2,1,0,273127.0,1,-6.240570900000001,53.4753836,0,1
25906,0,34,2,1,1,1,1350000.0,0,-6.1653965,53.2957684,1,0
25907,0,32,1,2,1,0,317180.0,1,-6.1566302,53.404800300000005,1,0
25908,0,20,0,2,2,0,339208.0,1,-6.1700454,53.4067473,1,0
25909,0,55,0,1,2,0,1321585.0,1,-6.2695361,53.3084653,0,1
25910,0,40,0,2,3,0,342500.0,0,-6.1746865,53.3998351,0,1
25911,10,224,0,7,3,2,450000.0,0,-6.267782599999999,53.3399246,0,1
25912,10,83,1,2,1,1,290000.0,0,-6.2982288,53.3417114,0,1
25913,0,76,0,4,3,1,420000.0,0,-6.3167055,53.3241057,0,1
25914,4,92,0,9,2,1,297000.0,0,-6.2819815000000006,53.336216,1,0
25915,0,45,2,3,0,1,458149.0,1,-6.1348451,53.2937514,1,0
25916,4,57,0,3,2,0,405286.34,1,-6.223317400000001,53.2857583,0,1
25918,10,82,0,1,0,2,314500.0,0,-6.3054805,53.334790100000006,0,1
25919,2,34,0,2,2,0,555000.0,0,-6.2188572,53.266330700000005,1,0
25920,0,17,0,2,1,0,246696.0,1,-6.1800346,53.5975169,0,1
25921,0,36,0,4,2,0,485000.0,0,-6.1801352,53.28917489999999,0,1
25922,16,272,1,10,3,2,287000.0,0,-6.2678278,53.3493997,0,1
25923,0,50,0,3,3,0,246000.0,0,-6.3394672,53.3429203,0,1
25924,0,33,1,2,1,0,410000.0,0,-6.4089683,53.3817025,1,0
25927,0,19,0,0,1,0,978700.0,0,-6.137235700000001,53.4226331,0,1
25928,12,95,1,9,2,1,502000.0,0,-6.2789524000000005,53.3477958,0,1
25929,0,38,0,8,2,0,135000.0,0,-6.3797237,53.27689960000001,0,1
25931,0,12,1,1,1,0,410000.0,0,-6.127343,53.580922,0,1
25932,0,73,0,5,2,1,114285.71,0,-6.2751980000000005,53.3240632,0,1
25933,0,73,0,5,2,1,114285.71,0,-6.2751980000000005,53.3240632,0,1
25934,0,73,0,5,2,1,114285.71,0,-6.2751980000000005,53.3240632,0,1
25935,0,73,0,5,2,1,114285.71,0,-6.2751980000000005,53.3240632,0,1
25936,0,73,0,5,2,1,114285.71,0,-6.2751980000000005,53.3240632,0,1
25937,0,73,0,5,2,1,114285.71,0,-6.2751980000000005,53.3240632,0,1
25938,0,73,0,5,2,1,169285.74,0,-6.275193,53.32406379999999,0,1
25939,0,43,2,2,0,1,430000.0,0,-6.1419793,53.2958373,0,1
25940,10,88,1,4,1,1,190800.0,0,-6.2854629,53.3506171,1,0
25941,0,8,0,2,1,0,321585.0,1,-6.4707703,53.3477388,0,1
25942,0,11,0,1,0,0,390000.0,0,-6.1289333,53.5827167,0,1
25943,0,44,0,1,0,0,263000.0,0,-6.298623,53.4049934,1,0
25944,0,56,0,1,2,0,837000.0,1,-6.2697106,53.3088514,0,1
25945,0,12,1,0,0,0,250000.0,0,-6.1556916,53.4875431,1,0
25946,4,28,0,3,0,0,281938.32,1,-6.4205716,53.287434600000005,1,0
25947,0,31,0,1,1,1,427312.0,1,-6.468687,53.278487,1,0
25948,0,55,1,6,0,1,969163.0,1,-6.2118082,53.3678705,0,1
25949,0,39,0,2,1,0,817000.0,0,-6.1868867,53.292464,0,1
25950,2,33,0,2,2,0,285000.0,0,-6.2216501,53.2616219,1,0
25951,0,21,0,5,1,0,259912.0,1,-6.380747,53.2716518,0,1
25952,0,42,0,1,0,0,173000.0,0,-6.3001595,53.4054752,1,0
25953,0,17,1,0,1,0,273127.75,1,-6.39457,53.3697047,1,0
25954,6,27,0,4,0,0,264317.18,1,-6.4300125,53.2857853,0,1
25955,21,358,3,7,5,3,345000.0,0,-6.2596284,53.3475924,1,0
25956,4,14,0,1,0,0,436123.0,1,-6.1994483,53.258015,0,1
25957,2,80,0,9,2,0,374000.0,0,-6.2878415,53.3638795,0,1
25958,6,69,0,9,4,0,290000.0,0,-6.3238885,53.32817070000001,0,1
25959,0,44,0,2,1,0,1350000.0,0,-6.1782942,53.27935600000001,0,1
25960,0,46,0,4,1,0,510000.0,0,-6.2599617,53.2883058,1,0
25961,4,15,0,1,0,0,511013.0,1,-6.200721499999999,53.2584811,0,1
25962,4,36,0,2,2,0,270000.0,0,-6.2187980000000005,53.2631044,0,1
25963,0,76,0,3,1,1,280000.0,0,-6.302232599999999,53.3192864,0,1
25964,0,34,1,1,0,0,485000.0,0,-6.3297929,53.3707411,1,0
25965,0,23,0,0,1,0,325000.0,1,-6.1975941,53.4516608,0,1
25967,0,46,0,1,0,0,267500.0,0,-6.301238400000001,53.4043024,0,1
25968,1,86,1,11,3,1,396000.0,0,-6.2977807,53.363809,0,1
25969,2,35,0,1,1,0,670000.0,0,-6.2328107,53.2771626,0,1
25970,7,82,1,4,1,0,353200.0,0,-6.2892268,53.35190060000001,0,1
25971,0,28,0,1,0,0,310000.0,0,-6.3263233,53.272003000000005,0,1
25972,0,19,0,0,1,0,500000.0,0,-6.1354534,53.42469870000001,0,1
25973,0,101,0,7,5,1,162000.0,0,-6.3001684,53.3926796,0,1
25974,0,27,1,5,1,1,631000.0,0,-6.164742,53.3762747,0,1
25975,6,32,0,1,1,0,575000.0,0,-6.142445700000001,53.2467265,0,1
25976,18,285,1,10,4,3,193333.0,0,-6.2672862,53.3466064,0,1
25977,0,28,1,5,1,1,185000.0,0,-6.196202099999999,53.6130895,0,1
25979,0,62,0,6,2,0,455000.0,0,-6.2476441,53.3773312,0,1
25980,8,73,0,1,1,1,450000.0,0,-6.3094157,53.3423374,1,0
25981,0,68,0,5,1,0,225000.0,0,-6.2188435,53.3909581,0,1
25982,2,74,0,7,2,1,700000.0,0,-6.273651,53.3290234,0,1
25983,0,71,0,5,3,1,556000.0,0,-6.3150153,53.31766629999999,0,1
25984,10,82,1,2,1,1,231000.0,0,-6.2966281,53.3431786,0,1
25985,4,10,0,1,0,0,955000.0,0,-6.146514,53.2387326,0,1
25986,0,33,0,5,1,0,338000.0,0,-6.4279559,53.34749670000001,0,1
25987,0,17,1,2,2,0,487000.0,0,-6.3970144,53.3725851,0,1
25988,0,47,0,3,1,0,265000.0,0,-6.236782700000001,53.4488963,0,1
25989,18,320,2,8,3,4,300000.0,0,-6.2629046,53.3518295,0,1
25990,16,254,1,9,4,2,775000.0,0,-6.2690081,53.349487,0,1
25991,0,6,0,1,0,0,100000.0,0,-6.2883621,53.5841591,1,0
25992,0,78,1,2,2,1,850000.0,1,-6.232057,53.324718,0,1
25993,11,108,1,8,4,1,855400.0,0,-6.2799744,53.3466835,0,1
25995,0,15,0,1,0,0,383260.0,1,-6.199906200000001,53.24090989999999,1,0
25996,0,56,0,1,2,0,810572.0,1,-6.2697106,53.3088514,0,1
25998,0,35,0,3,2,0,268000.0,0,-6.4222815,53.3964641,0,1
25999,0,42,0,3,3,0,485000.0,0,-6.3306808,53.27730379999999,1,0
26000,0,12,1,2,2,0,309911.9,1,-6.4478563,53.3936156,0,1
26001,2,107,1,3,2,2,510000.0,0,-6.2654614,53.3616356,0,1
26002,0,34,0,0,0,0,466481.0,0,-6.4085812,53.35183670000001,0,1
26003,0,10,0,1,0,0,187000.0,0,-6.210587,53.6104031,1,0
26004,0,8,0,2,1,0,321585.9,1,-6.4712011,53.3480173,0,1
26005,0,54,1,2,3,0,760000.0,0,-6.1650988,53.2907202,0,1
26007,4,35,0,2,2,0,304000.0,0,-6.2186273000000005,53.261798600000006,0,1
26008,0,30,1,5,1,0,420000.0,0,-6.368301,53.3755904,1,0
26009,4,28,0,3,0,0,281939.0,1,-6.4206581,53.2873346,1,0
26010,0,11,0,1,0,0,731277.0,1,-6.1724114000000005,53.42655870000001,1,0
26011,6,23,0,4,0,0,281935.0,1,-6.4312724,53.2859054,0,1
26012,0,55,0,2,0,0,269000.0,0,-6.2834213,53.4007433,0,1
26013,0,21,0,0,0,0,225000.0,0,-6.249863400000001,53.4054131,1,0
26014,0,31,0,1,1,1,484581.0,1,-6.468687,53.278487,0,1
26015,2,49,0,3,1,0,376000.0,0,-6.244720500000001,53.2797073,0,1
26016,8,80,0,1,1,1,395000.0,0,-6.309220099999999,53.3401307,0,1
26017,8,88,1,4,1,0,345000.0,0,-6.2878211,53.3522958,0,1
26018,0,45,0,6,1,0,195000.0,0,-6.3902915,53.2775421,0,1
26019,0,35,1,4,2,1,245000.0,0,-6.1893605,53.6061624,0,1
26020,6,110,0,2,2,1,907000.0,0,-6.2626343,53.3297478,0,1
26021,0,40,0,6,1,1,460000.0,0,-6.3130668,53.3662397,0,1
26022,0,101,0,7,5,1,180000.0,0,-6.3001684,53.3926796,1,0
26023,0,6,1,0,0,0,330401.0,1,-6.160974700000001,53.49016170000001,1,0
26024,0,14,0,2,1,0,345000.0,1,-6.2401742,53.474944,0,1
26025,5,139,0,5,3,1,254000.0,0,-6.2650311,53.334224600000006,0,1
26026,0,90,0,11,3,1,245000.0,0,-6.297970200000001,53.3624074,0,1
26027,0,90,0,11,3,1,180000.0,0,-6.297970200000001,53.3624074,0,1
26028,0,90,0,11,3,1,255000.0,0,-6.297970200000001,53.3624074,0,1
26029,0,90,0,11,3,1,170000.0,0,-6.297970200000001,53.3624074,0,1
26030,0,90,0,11,3,1,250000.0,0,-6.297970200000001,53.3624074,0,1
26031,0,60,0,6,4,2,348000.0,0,-6.251932599999999,53.39330129999999,0,1
26032,0,35,1,2,3,0,215000.0,0,-6.3993709,53.3798408,0,1
26033,6,42,0,2,1,0,955000.0,0,-6.257342700000001,53.3088628,0,1
26034,0,54,0,8,1,1,83000.0,0,-6.3970166,53.3161793,0,1
26035,0,41,2,2,1,0,850000.0,0,-6.1221668,53.2815688,0,1
26036,0,44,1,4,0,1,1275000.0,0,-6.212701099999999,53.33352629999999,0,1
26037,0,35,0,2,2,0,525000.0,0,-6.326562,53.3010789,1,0
26038,0,53,0,2,0,0,259911.0,1,-6.3046683,53.4005583,0,1
26039,6,50,0,2,1,0,383000.0,0,-6.2094118,53.27640129999999,0,1
26040,0,32,0,5,2,0,325000.0,0,-6.4317232,53.3974325,0,1
26042,0,39,1,2,2,0,413000.0,0,-6.392858,53.3785804,0,1
26043,0,32,1,0,1,0,480000.0,0,-6.207543599999999,53.3207287,1,0
26044,0,64,0,2,1,0,748899.0,1,-6.2234097,53.2947338,0,1
26045,0,40,0,9,1,0,280000.0,0,-6.258049099999999,53.4027696,1,0
26046,4,15,0,1,0,0,502203.0,1,-6.1991447,53.2574559,1,0
26047,0,20,0,2,1,0,376275.0,1,-6.2468403,53.4474152,0,1
26048,0,20,0,3,1,1,862810.0,0,-6.1042202,53.5769839,0,1
26049,0,30,0,3,0,0,180000.0,0,-6.4034894,53.4041988,1,0
26050,0,55,0,1,2,0,484582.0,0,-6.2695361,53.3084653,0,1
26051,7,142,0,3,4,0,425000.0,0,-6.257868,53.3312202,1,0
26052,0,64,0,2,2,1,506607.92,1,-6.2743827,53.31021170000001,0,1
26053,6,47,0,6,3,0,700000.0,0,-6.2500035,53.3138087,0,1
26055,0,12,1,2,2,0,377500.0,1,-6.446527,53.3930735,0,1
26056,0,54,0,3,1,0,330000.0,0,-6.221870200000001,53.3849489,0,1
26057,0,94,1,3,3,2,540000.0,0,-6.260964700000001,53.3628627,1,0
26058,0,8,0,2,1,0,312775.33,1,-6.471096599999999,53.3479486,0,1
26059,0,74,0,7,5,1,401070.0,0,-6.328931099999999,53.319877000000005,0,1
26060,6,72,0,5,3,1,1690000.0,0,-6.244560099999999,53.3228665,1,0
26061,0,20,0,2,2,0,339207.0,1,-6.1700597,53.4066381,0,1
26062,4,20,0,1,0,0,646000.0,0,-6.20784,53.2538968,0,1
26063,0,78,0,5,2,2,311000.0,0,-6.2607063,53.39244229999999,0,1
26065,0,36,2,5,2,0,372000.0,0,-6.3812678,53.3782321,0,1
26066,0,27,2,5,2,0,585000.0,0,-6.377983599999999,53.3760856,0,1
26067,0,90,0,11,3,1,175000.0,0,-6.297970200000001,53.3624074,0,1
26068,0,90,0,11,3,1,170000.0,0,-6.297970200000001,53.3624074,1,0
26069,0,19,0,0,0,0,264273.12,1,-6.4177184,53.297392,0,1
26070,0,41,1,2,2,1,160000.0,0,-6.3953557,53.3282486,1,0
26071,0,31,0,1,1,1,453744.0,1,-6.4687128,53.278623,0,1
26072,0,55,1,1,0,0,265000.0,0,-6.3110887,53.37684,0,1
26073,0,77,0,8,4,1,360000.0,0,-6.323577200000001,53.31943929999999,0,1
26074,0,25,0,3,0,0,221000.0,0,-6.4143199,53.4025531,0,1
26075,0,55,1,1,0,0,255000.0,0,-6.3110887,53.37684,0,1
26076,0,54,0,8,1,0,250000.0,0,-6.4097269,53.3188712,0,1
26077,2,88,0,8,2,1,760000.0,0,-6.274149700000001,53.3333561,0,1
26078,0,18,0,0,1,0,280000.0,0,-6.4839239,53.27839399999999,0,1
26079,0,55,1,1,0,0,175000.0,0,-6.3110887,53.37684,1,0
26080,4,18,0,1,0,0,495000.0,1,-6.2014722,53.2579251,0,1
26081,0,55,1,1,0,0,265000.0,0,-6.3110887,53.37684,0,1
26082,0,55,1,1,0,0,245000.0,0,-6.3110887,53.37684,0,1
26083,0,42,1,3,3,1,650000.0,0,-6.1866272,53.3022533,1,0
26084,0,8,0,2,1,0,321585.89,1,-6.471148,53.347984700000005,1,0
26085,0,25,0,2,1,0,319377.0,1,-6.164863599999999,53.4068192,1,0
26086,0,32,2,1,0,0,550660.78,1,-6.339456,53.371748700000005,1,0
26088,0,70,0,5,0,1,251500.0,0,-6.2098674,53.39416510000001,0,1
26089,0,30,0,3,0,0,205000.0,0,-6.409179099999999,53.4032003,1,0
26091,6,26,0,0,1,0,325000.0,0,-6.145482299999999,53.24796189999999,1,0
26092,0,60,0,5,1,1,330396.48,1,-6.2139238,53.4612057,0,1
26093,0,56,0,3,0,1,725000.0,0,-6.164243099999999,53.2637336,0,1
26094,0,66,0,4,2,1,725000.0,0,-6.2744876,53.3210193,0,1
26095,19,309,4,7,4,3,338000.0,0,-6.253204599999999,53.3516048,0,1
26096,0,61,0,6,0,0,252000.0,0,-6.3885094,53.4002952,1,0
26097,0,8,0,2,1,0,321586.0,1,-6.470715599999999,53.3477023,1,0
26098,0,14,0,2,1,0,306167.0,1,-6.2400912,53.47554920000001,1,0
26100,0,52,1,7,0,1,888000.0,0,-6.2096373,53.368017,0,1
26101,0,26,0,2,1,0,510000.0,0,-6.1336325,53.4268105,0,1
26102,0,48,0,2,4,1,240000.0,0,-6.3500671,53.3379282,1,0
26103,0,31,1,0,1,0,305524.0,1,-6.1545261,53.405378500000005,0,1
26104,0,106,0,5,5,1,597000.0,0,-6.2411615,53.328418000000006,0,1
26105,0,50,1,3,2,0,455000.0,0,-6.1518455,53.2864669,1,0
26106,0,18,1,2,1,0,277533.0,1,-6.437893,53.38761410000001,0,1
26107,0,41,0,4,4,0,1160000.0,0,-6.3045859,53.3034777,0,1
26108,2,56,0,4,1,1,350000.0,0,-6.3635859,53.2820741,0,1
26109,8,104,0,4,5,0,377500.0,0,-6.2539144,53.3270344,0,1
26110,0,18,0,1,1,0,495000.0,0,-6.380171499999999,53.3703956,1,0
26111,0,30,1,1,1,0,317180.61,1,-6.156939,53.4049356,1,0
26112,0,38,1,1,1,0,215859.0,1,-6.142771499999999,53.4016864,0,1
26113,0,44,0,5,1,0,630000.0,0,-6.310057700000001,53.2998662,0,1
26114,0,41,2,5,3,0,360000.0,0,-6.1477913,53.3984777,0,1
26116,0,54,0,4,0,1,665000.0,0,-6.162986,53.26360989999999,1,0
26117,0,32,2,1,0,0,550660.58,1,-6.3416088,53.37095060000001,1,0
26118,4,28,0,3,0,0,306167.38,1,-6.421082299999999,53.2871591,0,1
26119,6,61,0,3,1,0,188987.0,0,-6.3236044,53.3376777,0,1
26120,0,25,0,1,2,0,125000.0,0,-6.1854068,53.40411410000001,0,1
26121,0,18,1,1,0,1,545000.0,0,-6.1128695,53.2361887,1,0
26122,1,14,0,0,0,0,361233.48,1,-6.4486832000000005,53.2786381,0,1
26123,0,28,0,5,2,0,291000.0,0,-6.4334129,53.3401192,1,0
26124,0,8,0,2,1,0,326431.72,1,-6.4708202,53.3477716,0,1
26125,0,36,0,6,1,1,250000.0,0,-6.3115238,53.36235550000001,1,0
26126,0,22,0,5,1,0,255175.0,1,-6.3806719,53.2720608,0,1
26127,0,5,0,1,0,0,1100000.0,0,-6.1821667,53.2453514,0,1
26128,0,26,0,4,3,0,297500.0,0,-6.4235981,53.344766500000006,0,1
26129,0,67,0,5,3,1,494000.0,0,-6.2892907,53.310122,0,1
26130,0,42,0,2,2,0,470000.0,0,-6.237965,53.4661373,1,0
26131,0,72,0,6,4,1,713657.0,1,-6.2881801,53.31199,0,1
26132,6,30,0,2,1,0,330000.0,0,-6.20749,53.2597905,0,1
26133,2,39,1,2,1,1,517500.0,0,-6.1312606,53.2387592,0,1
26134,8,58,0,5,1,0,210000.0,0,-6.3851032,53.2891505,0,1
26135,0,13,1,0,0,0,310000.0,0,-6.1503725,53.487816,0,1
26136,0,71,0,4,2,1,705000.0,0,-6.2724822,53.3213716,1,0
26137,0,16,1,1,1,0,325991.0,1,-6.1101504,53.5689993,0,1
26138,0,58,0,5,2,1,575000.0,0,-6.2519423,53.2840739,0,1
